76.53,78.77,75.35,70.51,83.26,333.41,75.88,75.41,144.19,69.2,78.12,1000,295.23,80.01,82.02,78.03,85.79,87.82,65.13,227.13,71.63,190.59,675.8,125.66,126.03,124.83,1000,78.3,71.01,88.7,83.89,77.91,38.04,84.28,671.28,99.22,14.59,83,81.48,78.88,720.57,85.28,10,10,<=Ctrl
76.53,78.77,75.35,70.51,83.26,333.41,75.88,75.41,144.19,69.2,78.12,1000,295.23,80.01,82.02,78.03,85.79,87.82,65.13,227.13,71.63,190.59,675.8,125.66,126.03,124.83,1000,78.3,71.01,88.7,83.89,77.91,38.04,84.28,671.28,99.22,14.59,83,81.48,78.88,720.57,85.28,10,10,<=Ctrl
79.38,47.12,67.42,61.28,84.99,219.32,66.04,67.72,94.95,54.92,75.93,1000,158.8,168.79,78.74,74.45,76.53,84.42,66.34,173.43,68.56,145.1,315.59,118.72,124.28,122.17,59.49,78.79,67.35,118.56,82.07,75.18,31.78,82.83,55.95,104.97,10.22,99.71,71.17,138.75,396.86,85.37,6,60,<=Ctrl
79.38,47.12,67.42,61.28,84.99,219.32,66.04,67.72,94.95,54.92,75.93,1000,158.8,168.79,78.74,74.45,76.53,84.42,66.34,173.43,68.56,145.1,315.59,118.72,124.28,122.17,59.49,78.79,67.35,118.56,82.07,75.18,31.78,82.83,55.95,104.97,10.22,99.71,71.17,138.75,396.86,85.37,6,60,<=Ctrl
79.38,47.12,67.42,61.28,84.99,219.32,66.04,67.72,94.95,54.92,75.93,1000,158.8,168.79,78.74,74.45,76.53,84.42,66.34,173.43,68.56,145.1,315.59,118.72,124.28,122.17,59.49,78.79,67.35,118.56,82.07,75.18,31.78,82.83,55.95,104.97,10.22,99.71,71.17,138.75,396.86,85.37,6,60,<=Ctrl
79.38,47.12,67.42,61.28,84.99,219.32,66.04,67.72,94.95,54.92,75.93,1000,158.8,168.79,78.74,74.45,76.53,84.42,66.34,173.43,68.56,145.1,315.59,118.72,124.28,122.17,59.49,78.79,67.35,118.56,82.07,75.18,31.78,82.83,55.95,104.97,10.22,99.71,71.17,138.75,396.86,85.37,6,60,<=Ctrl
79.38,47.12,67.42,61.28,84.99,219.32,66.04,67.72,94.95,54.92,75.93,1000,158.8,168.79,78.74,74.45,76.53,84.42,66.34,173.43,68.56,145.1,315.59,118.72,124.28,122.17,59.49,78.79,67.35,118.56,82.07,75.18,31.78,82.83,55.95,104.97,10.22,99.71,71.17,138.75,396.86,85.37,6,60,<=Ctrl
79.38,47.12,67.42,61.28,84.99,219.32,66.04,67.72,94.95,54.92,75.93,1000,158.8,168.79,78.74,74.45,76.53,84.42,66.34,173.43,68.56,145.1,315.59,118.72,124.28,122.17,59.49,78.79,67.35,118.56,82.07,75.18,31.78,82.83,55.95,104.97,10.22,99.71,71.17,138.75,396.86,85.37,6,60,<=Ctrl
79.38,47.12,67.42,61.28,84.99,219.32,66.04,67.72,94.95,54.92,75.93,1000,158.8,168.79,78.74,74.45,76.53,84.42,66.34,173.43,68.56,145.1,315.59,118.72,124.28,122.17,59.49,78.79,67.35,118.56,82.07,75.18,31.78,82.83,55.95,104.97,10.22,99.71,71.17,138.75,396.86,85.37,8,34,<=Ctrl
77,82.87,57.04,48.92,82.72,146.29,56.93,58.14,108.57,65.94,80.1,245.85,128.01,74.19,77.31,71.21,82.75,84.17,62.1,131.94,69.32,119.6,158.6,112.02,123.48,120.52,202.92,77.3,65.49,102.34,92.24,68.51,31.77,77.74,159.91,112.56,8.57,105.03,79.25,75.66,192.24,91.49,8,34,<=Ctrl
77,82.87,57.04,48.92,82.72,146.29,56.93,58.14,108.57,65.94,80.1,245.85,128.01,74.19,77.31,71.21,82.75,84.17,62.1,131.94,69.32,119.6,158.6,112.02,123.48,120.52,202.92,77.3,65.49,102.34,92.24,68.51,31.77,77.74,159.91,112.56,8.57,105.03,79.25,75.66,192.24,91.49,8,34,<=Ctrl
77,82.87,57.04,48.92,82.72,146.29,56.93,58.14,108.57,65.94,80.1,245.85,128.01,74.19,77.31,71.21,82.75,84.17,62.1,131.94,69.32,119.6,158.6,112.02,123.48,120.52,202.92,77.3,65.49,102.34,92.24,68.51,31.77,77.74,159.91,112.56,8.57,105.03,79.25,75.66,192.24,91.49,8,34,<=Ctrl
77,82.87,57.04,48.92,82.72,146.29,56.93,58.14,108.57,65.94,80.1,245.85,128.01,74.19,77.31,71.21,82.75,84.17,62.1,131.94,69.32,119.6,158.6,112.02,123.48,120.52,202.92,77.3,65.49,102.34,92.24,68.51,31.77,77.74,159.91,112.56,8.57,105.03,79.25,75.66,192.24,91.49,8,34,<=Ctrl
77,82.87,57.04,48.92,82.72,146.29,56.93,58.14,108.57,65.94,80.1,245.85,128.01,74.19,77.31,71.21,82.75,84.17,62.1,131.94,69.32,119.6,158.6,112.02,123.48,120.52,202.92,77.3,65.49,102.34,92.24,68.51,31.77,77.74,159.91,112.56,8.57,105.03,79.25,75.66,192.24,91.49,8,34,<=Ctrl
77,82.87,57.04,48.92,82.72,146.29,56.93,58.14,108.57,65.94,80.1,245.85,128.01,74.19,77.31,71.21,82.75,84.17,62.1,131.94,69.32,119.6,158.6,112.02,123.48,120.52,202.92,77.3,65.49,102.34,92.24,68.51,31.77,77.74,159.91,112.56,8.57,105.03,79.25,75.66,192.24,91.49,8,34,<=Ctrl
79.8,47.33,67.77,61.43,85.07,220.31,66.25,68.06,96.49,60.04,75.94,1000,139.16,125.8,78.39,74.57,76.62,84.53,65.44,173.9,68.44,145.72,316.01,119.41,123.16,121.22,59.51,78.85,67.84,107.53,83.13,75.22,32.52,82.04,314.77,105.76,10.52,100.1,71.36,105.27,397.83,87.5,8,34,<=Ctrl
